age,date,cases,age_num,age_format,cases_tot,cases_norm
75_to_79,2021-05-02,6,75,75-79,1207,0.004971002485501243
80_to_84,2021-05-02,9,80,80-84,1207,0.007456503728251864
85_to_89,2021-05-02,6,85,85-89,1207,0.004971002485501243
90+,2021-05-02,1,90,90+,1207,8.285004142502071e-4
0_to_4,2021-05-03,36,0,0-4,1687,0.02133965619442798
5_to_9,2021-05-03,75,5,5-9,1687,0.04445761707172496
10_to_14,2021-05-03,273,10,10-14,1687,0.16182572614107885
15_to_19,2021-05-03,215,15,15-19,1687,0.12744516893894486
20_to_24,2021-05-03,116,20,20-24,1687,0.06876111440426794
25_to_29,2021-05-03,156,25,25-29,1687,0.09247184350918791
30_to_34,2021-05-03,132,30,30-34,1687,0.07824540604623592
35_to_39,2021-05-03,143,35,35-39,1687,0.08476585655008892
40_to_44,2021-05-03,146,40,40-44,1687,0.08654416123295791
45_to_49,2021-05-03,115,45,45-49,1687,0.06816834617664493
50_to_54,2021-05-03,82,50,50-54,1687,0.04860699466508595
55_to_59,2021-05-03,68,55,55-59,1687,0.04030823947836396
60_to_64,2021-05-03,58,60,60-64,1687,0.03438055720213397
65_to_69,2021-05-03,35,65,65-69,1687,0.02074688796680498
70_to_74,2021-05-03,21,70,70-74,1687,0.012448132780082987
75_to_79,2021-05-03,7,75,75-79,1687,0.004149377593360996
80_to_84,2021-05-03,4,80,80-84,1687,0.0023710729104919974
85_to_89,2021-05-03,4,85,85-89,1687,0.0023710729104919974
90+,2021-05-03,1,90,90+,1687,5.927682276229994e-4
0_to_4,2021-05-04,56,0,0-4,2012,0.027833001988071572
5_to_9,2021-05-04,117,5,5-9,2012,0.05815109343936382
10_to_14,2021-05-04,249,10,10-14,2012,0.12375745526838966
15_to_19,2021-05-04,246,15,15-19,2012,0.12226640159045726
20_to_24,2021-05-04,174,20,20-24,2012,0.08648111332007952
25_to_29,2021-05-04,158,25,25-29,2012,0.07852882703777336
30_to_34,2021-05-04,192,30,30-34,2012,0.09542743538767395
35_to_39,2021-05-04,187,35,35-39,2012,0.09294234592445327
40_to_44,2021-05-04,161,40,40-44,2012,0.08001988071570576
45_to_49,2021-05-04,132,45,45-49,2012,0.06560636182902585
50_to_54,2021-05-04,99,50,50-54,2012,0.04920477137176938
55_to_59,2021-05-04,90,55,55-59,2012,0.04473161033797217
60_to_64,2021-05-04,52,60,60-64,2012,0.02584493041749503
65_to_69,2021-05-04,32,65,65-69,2012,0.015904572564612324
70_to_74,2021-05-04,27,70,70-74,2012,0.01341948310139165
75_to_79,2021-05-04,18,75,75-79,2012,0.008946322067594433
80_to_84,2021-05-04,9,80,80-84,2012,0.0044731610337972166
85_to_89,2021-05-04,9,85,85-89,2012,0.0044731610337972166
90+,2021-05-04,4,90,90+,2012,0.0019880715705765406
0_to_4,2021-05-05,35,0,0-4,2008,0.01743027888446215
5_to_9,2021-05-05,122,5,5-9,2008,0.060756972111553786
10_to_14,2021-05-05,313,10,10-14,2008,0.15587649402390438
15_to_19,2021-05-05,215,15,15-19,2008,0.10707171314741036
20_to_24,2021-05-05,153,20,20-24,2008,0.07619521912350598
25_to_29,2021-05-05,188,25,25-29,2008,0.09362549800796813
30_to_34,2021-05-05,208,30,30-34,2008,0.10358565737051793
35_to_39,2021-05-05,153,35,35-39,2008,0.07619521912350598
40_to_44,2021-05-05,175,40,40-44,2008,0.08715139442231076
45_to_49,2021-05-05,124,45,45-49,2008,0.061752988047808766
50_to_54,2021-05-05,113,50,50-54,2008,0.05627490039840637
55_to_59,2021-05-05,79,55,55-59,2008,0.03934262948207171
